Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit7.png,White,No,700,175,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,CapHatSnowknit7,10956,AMEAt7bNv2FKkuErK,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream0.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream0.png,Vanilla,No,630,157,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream0,6998,jqpTmDvBaG4prYPDn,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream1.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream1.png,Chocolate,No,630,157,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream1,10835,M54jLyHnF35q35mq2,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream2.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream2.png,Gold leaf,No,630,157,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream2,10836,nKHTeWb7yBHnckSXJ,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream3.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream3.png,Strawberry,No,630,157,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream3,10837,MsR4jMTnbtnrhya9C,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream4.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream4.png,Green tea,No,630,157,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream4,10838,PPyYhSmHXc3PJroiL,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream5.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream5.png,Pale sky,No,630,157,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream5,10839,gvf3HCe3WiesRHrCt,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream6.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream6.png,Purple sweet potato,No,630,157,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream6,10840,q8Nm5HsAo9q7NYG3F,headware
soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream7.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream7.png,Black sesame,No,630,157,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatIcecream7,10841,SKNM9PN6Zf5sY3ydD,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero0.png,Natural & red,No,NFS,500,Beige,Red,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero0,5138,bhiup2unfD28DQY39,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero1.png,Natural & green,No,NFS,500,Beige,Green,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero1,10868,Y8aKytTopgxHroKA5,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero2.png,Navy blue,No,NFS,500,Blue,Red,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero2,10869,vJLJ9MuDhz8XCubPc,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero3.png,Green,No,NFS,500,Green,Orange,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero3,10870,ZEDjFRuMW9NjjPJxF,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero4.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero4.png,White,No,NFS,500,Beige,Yellow,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero4,10871,Zo847tN5m4B54M33D,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero5.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero5.png,Red,No,NFS,500,Red,Yellow,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero5,10872,Ds5rhcNjFXAhWqY37,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero6.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero6.png,Blue,No,NFS,500,Blue,Green,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero6,10873,dXo753eoQjnH3aJYp,headware
sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero7.png,Orange,No,NFS,500,Orange,Blue,1x1,Gulliver,,1.0.0,Active,formal; party; theatrical,Not for sale,CapHatSombrero7,10874,FBYkFcvhkWottMJHD,headware
space helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceAstronautWhite.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceAstronautWhite.png,White,No,4300,1075,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,work,For sale,CapFullfaceAstronautWhite,5394,4iAdswfjHr2WDddrj,headware
sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports0.png,Red,No,560,140,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,sporty,For sale,CapHatSports0,5305,NcyfadoSKrXEfgHC2,headware
sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports1.png,White & red,No,560,140,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,sporty,For sale,CapHatSports1,11528,mLrPan5QQTWKmtHmB,headware
sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports2.png,Blue,No,560,140,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,sporty,For sale,CapHatSports2,11529,KZRoEWu5C87p5v6bw,headware
sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports3.png,White & blue,No,560,140,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,sporty,For sale,CapHatSports3,11530,k7HjoZFMCni8ruaaa,headware
stagehand hat,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKurokoBlack.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKurokoBlack.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,theatrical; work,For sale,CapFullfaceKurokoBlack,6053,3iuLkRkAKbp4KbfET,headware
star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin0.png,Yellow,No,350,87,Yellow,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLStarhairpin0,9856,k4qSsaYTabo563Qc6,headware
star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin1.png,Pink,No,350,87,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLStarhairpin1,12169,K8nfGv85ED4JYm2ik,headware
star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin2.png,Purple,No,350,87,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLStarhairpin2,12170,X5FEM3hh6FmwyaPSv,headware
star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin3.png,Mint,No,350,87,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLStarhairpin3,12171,YRFxXFqCAc2KQpACS,headware
star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin4.png,Black,No,350,87,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLStarhairpin4,12172,Sj22yQDh6XZ548xNs,headware
star head,https://acnhcdn.com/latest/ClosetIcon/CapCostumeStar0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeStar0.png,Yellow,Yes,NFS,2500,Yellow,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; theatrical,Not for sale,CapCostumeStar0,9862,GeCyKvrDGPAceAQQP,headware
stone-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggrock0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggrock0.png,None,Yes,NFS,800,Yellow,Orange,1x1,Crafting,Obtained after collecting Stone Eggs during Bunny Day Event,1.1.0a,Active,fairy tale; party; theatrical,Not for sale,CapHatEggrock0,12440,6sSucNJN4o9egdsT6,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo0.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo0.png,Cream,No,700,175,Beige,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo0,5259,MjLrcMkSW6xz4EWuj,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo1.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo1.png,Beige,No,700,175,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo1,10875,fSWYxi2FLsE7yM3xp,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo2.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo2.png,Light brown,No,700,175,Beige,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo2,10876,8NywDitrMMG8nx5b9,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo3.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo3.png,Brown,No,700,175,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo3,10877,rs7Ts2r6yxNjsWMta,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo4.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo4.png,Dark brown,No,700,175,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo4,10878,EEM45eNNW2kZ8umYQ,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo5.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo5.png,Monotone,No,700,175,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo5,10879,YTxDHZqDGSAH3Fmjf,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo6.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo6.png,Light blue,No,700,175,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo6,10880,2PYjpd6DsvQZPYdYj,headware
straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo7.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo7.png,Pink,No,700,175,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,CapHatKankanbo7,10881,im6Xw6Z55KgRGQWQR,headware
straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat0.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat0.png,Brown,No,490,122,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,"everyday; comfy; vacation
",For sale,CapHatStrawhat0,5398,2kw2eqi5XFSgHjngX,headware
straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat1.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat1.png,Blue,No,490,122,Beige,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,"everyday; comfy; vacation
",For sale,CapHatStrawhat1,10892,s5eSXgfpd3SWJ7686,headware
straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat2.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat2.png,Red,No,490,122,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,"everyday; comfy; vacation
",For sale,CapHatStrawhat2,10893,7B9BjYT2FRp9yzea9,headware
straw umbrella hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSandogasa0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSandogasa0.png,Brown,Yes,NFS,200,Beige,Beige,1x1,Crafting,,1.0.0,Cool,fairy tale; outdoorsy,Not for sale,CapHatSandogasa0,7254,cz6T8vemWpFgE489x,headware
strawberry hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawberry.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawberry.png,Red,No,700,175,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatStrawberry,5277,R8fyQu6e76ZM7bMhp,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent0.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent0.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent0,8613,LKXDnCJeGKiLRBdTW,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent1.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent1.png,Berry red,No,1040,260,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent1,11821,pLQ7pK4M4tLsiFaMm,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent2.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent2.png,Green,No,1040,260,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent2,11822,6oevkR2qmiTfB24rJ,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent3.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent3.png,White,No,1040,260,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent3,11823,zuDE5ZkoDRkcLg7Ws,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent4.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent4.png,Purple,No,1040,260,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent4,11824,7TGkAfjWKwaMSPsq6,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent5.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent5.png,Gray,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent5,11825,FqCPfJocwnAnQ2pHr,headware
student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent6.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent6.png,Blue,No,1040,260,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,CapHatStudent6,11826,3uDtRSCPpTDawSyDZ,headware
summer-solstice crown,https://acnhcdn.com/latest/ClosetIcon/CapHatSummer0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSummer0.png,NA,No,1560,390,Yellow,Green,1x1,Summer Solstice,,1.2.0,Active,fairy tale; party; vacation,Not in catalog,CapHatSummer0,12577,joCTjPoPgEfNraHSH,headware
sushi chef hat,https://acnhcdn.com/latest/ClosetIcon/CapHatItamae0.png,https://acnhcdn.com/latest/FtrIcon/CapHatItamae0.png,White,No,880,220,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,CapHatItamae0,5281,DKpSqDbfvc7Ac3NWb,headware
sushi chef hat,https://acnhcdn.com/latest/ClosetIcon/CapHatItamae1.png,https://acnhcdn.com/latest/FtrIcon/CapHatItamae1.png,Dark blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,CapHatItamae1,11814,jSxawiyrbehb75eyJ,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim0.png,Yellow,No,560,140,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim0,5283,4S6oMqjYboJTkYDYa,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim1.png,Light blue,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim1,10753,J8ptRi3hr9cA7ygw5,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim2.png,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim2,10754,KQRwKkZbrS9Hp3Pqn,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim3.png,White,No,560,140,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim3,10755,uAS3Zs4ySQ4pyH6RT,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim4.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim4.png,Black,No,560,140,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim4,10756,rr8CrNSDXd97hv7nG,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim5.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim5.png,Blue,No,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim5,10757,ygBbSEHmCiJKFM2qa,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim6.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim6.png,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim6,10758,TwmdLhEJvcAMW5uQd,headware
swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim7.png,Green,No,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,CapHatSwim7,10759,udqqHrSyThDu74dYm,headware
tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland0.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland0.png,Red,No,NFS,500,Red,Green,1x1,Gulliver,,1.0.0,Elegant,formal; work,Not for sale,CapHatScotland0,6055,Qq6wLbwHJERy8iPM8,headware
tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland1.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland1.png,Gray,No,NFS,500,Gray,Red,1x1,Gulliver,,1.0.0,Elegant,formal; work,Not for sale,CapHatScotland1,11544,8MbGqyymgLtiQRKoe,headware
tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland2.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland2.png,Blue,No,NFS,500,Blue,Light blue,1x1,Gulliver,,1.0.0,Elegant,formal; work,Not for sale,CapHatScotland2,11545,74wMAqC9ZuKBRWFif,headware
tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland3.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland3.png,Green,No,NFS,500,Green,Orange,1x1,Gulliver,,1.0.0,Elegant,formal; work,Not for sale,CapHatScotland3,11546,3kErrPCAe35tSu5D3,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel0.png,White,No,490,122,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel0,5311,3A87hGGENrpxFjCBM,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel1.png,Black,No,490,122,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel1,10767,QEsetWK6k6rA3KjT7,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel2.png,Blue,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel2,10768,kgXFxnTS4aTbADwf8,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel3.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel3.png,Brown,No,490,122,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel3,10769,TuBbeoKqtgtPZZEGo,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel4.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel4.png,Yellow,No,490,122,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel4,10770,uSWxzgQqkwXCTMdnz,headware
terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel5.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel5.png,Berry red,No,490,122,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; comfy; sporty; work,For sale,CapHatTowel5,10771,Cu6xAyJH8rCoWRJMb,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap0.png,Light blue,No,840,210,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap0,5304,t4LGnGcdMvkBRWkTk,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap1.png,Blue,No,840,210,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap1,10926,vrvm6dSuy6M92diiv,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap2.png,Green,No,840,210,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap2,10927,2kgwivjrJAf5ypjrF,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap3.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap3.png,Orange,No,840,210,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap3,10928,Yzut5GCm5NybgcDdz,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap4.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap4.png,Pink,No,840,210,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap4,10929,HGt3DPCTNwisbCW9m,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap5.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap5.png,Cream,No,840,210,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap5,10930,My8DR9fYtQhGtpQXL,headware
terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap6.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap6.png,Purple,No,840,210,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; comfy,For sale,CapHatNightcap6,10931,QWqrKbreY36KWShd5,headware
