Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_3_1.png,Green,Variation,Green stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Green,Green,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_3_1,3_1,3617,J2XXr5QhaE4cnfWZ5,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_3_2.png,Green,Variation,Red stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Green,Red,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_3_2,3_2,3617,AFkBG4Dd2iwE9pbPS,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_3_3.png,Green,Variation,Colorful,Curtain,Yes,Yes,Yes,3,NFS,1440,Green,Colorful,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_3_3,3_3,3617,HSNnnXvFtmoEkg2Nz,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_3_4.png,Green,Variation,Waves,Curtain,Yes,Yes,Yes,3,NFS,1440,Green,Blue,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_3_4,3_4,3617,Zfoq5mWFa3beZ8EvG,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_4_0.png,Pink,Variation,None,Curtain,Yes,Yes,Yes,3,NFS,1440,Pink,Pink,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_4_0,4_0,3617,TFpNBupSfhK5BXuzx,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_4_1.png,Pink,Variation,Green stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Pink,Green,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_4_1,4_1,3617,i29Y9bac8vBur9R7s,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_4_2.png,Pink,Variation,Red stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Pink,Red,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_4_2,4_2,3617,FpXB8JS8T45xgreWt,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_4_3.png,Pink,Variation,Colorful,Curtain,Yes,Yes,Yes,3,NFS,1440,Pink,Colorful,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_4_3,4_3,3617,t7tGpMTPqgZ4ieFHw,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_4_4.png,Pink,Variation,Waves,Curtain,Yes,Yes,Yes,3,NFS,1440,Pink,Blue,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_4_4,4_4,3617,mNmf46dmhveZJnMPa,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_5_0.png,White,Variation,None,Curtain,Yes,Yes,Yes,3,NFS,1440,White,White,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_5_0,5_0,3617,mmgfrksD2rww4DRWK,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_5_1.png,White,Variation,Green stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,White,Green,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_5_1,5_1,3617,MRYhaWJZ79oN7k5Ye,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_5_2.png,White,Variation,Red stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,White,Red,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_5_2,5_2,3617,9uSzsFZy4jYF39zRF,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_5_3.png,White,Variation,Colorful,Curtain,Yes,Yes,Yes,3,NFS,1440,White,Colorful,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_5_3,5_3,3617,u5pnubPHsptBwsFjG,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_5_4.png,White,Variation,Waves,Curtain,Yes,Yes,Yes,3,NFS,1440,White,Blue,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_5_4,5_4,3617,boEwaK9d5ze8cLTz5,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_6_0.png,Black,Variation,None,Curtain,Yes,Yes,Yes,3,NFS,1440,Black,Black,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_6_0,6_0,3617,HETELzhSP3ofcvJfq,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_6_1.png,Black,Variation,Green stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Black,Green,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_6_1,6_1,3617,NALT6pve9dqhW7efG,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_6_2.png,Black,Variation,Red stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Black,Red,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_6_2,6_2,3617,iepzRWs8CHKDNv69q,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_6_3.png,Black,Variation,Colorful,Curtain,Yes,Yes,Yes,3,NFS,1440,Black,Colorful,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_6_3,6_3,3617,nfMWFWduMxACEbdJf,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_6_4.png,Black,Variation,Waves,Curtain,Yes,Yes,Yes,3,NFS,1440,Black,Blue,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_6_4,6_4,3617,XGSZtziCBHtMYv2vn,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_7_0.png,Gray,NA,None,Curtain,Yes,No,Yes,3,NFS,1440,Gray,Gray,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_7_0,7_0,3617,icCfan4RtDdkm8pDE,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_7_1.png,Gray,NA,Green stripes,Curtain,Yes,No,Yes,3,NFS,1440,Gray,Green,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_7_1,7_1,3617,WNXFyt2MWpxBTY8r3,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_7_2.png,Gray,NA,Red stripes,Curtain,Yes,No,Yes,3,NFS,1440,Gray,Red,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_7_2,7_2,3617,8crxPdChqb4jsnpaw,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_7_3.png,Gray,NA,Colorful,Curtain,Yes,No,Yes,3,NFS,1440,Gray,Colorful,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_7_3,7_3,3617,oLw84sp86Jk4Asret,housewares
stall,https://acnhcdn.com/latest/FtrIcon/FtrFloat_Remake_7_4.png,Gray,NA,Waves,Curtain,Yes,No,Yes,3,NFS,1440,Gray,Blue,2x1,Crafting,,1.0.0,shop,party,None,None,No,Shop,Does not play music,No lighting,Not for sale,FtrFloat_Remake_7_4,7_4,3617,Wnt4RHghxe3RHfLhb,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_0_0.png,Black,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Black,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_0_0,0_0,3445,ybGGHn8WQRZqwASZk,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_0_1.png,Black,Body color,Dots,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Black,Green,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_0_1,0_1,3445,Pr4PyJek4kLytuzjg,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_0_2.png,Black,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Black,Blue,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_0_2,0_2,3445,HRDTiK3vZryCDYuDK,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_0_3.png,Black,Body color,Red & white & blue,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Black,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_0_3,0_3,3445,G34abYhfYQLQhY4yC,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_1_0.png,White,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_0,1_0,3445,2Pv7xPkGXGNWtjMEY,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_1_1.png,White,Body color,Dots,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Green,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_1,1_1,3445,63njdNNQPcQAiqjsH,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_1_2.png,White,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Blue,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_2,1_2,3445,NBPqJEnKFws2F6J7s,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_1_3.png,White,Body color,Red & white & blue,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,White,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_1_3,1_3,3445,P9WENsCWkqRhf26yw,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_2_0.png,Silver,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_0,2_0,3445,AJyYXEqRvtyDtoiZ3,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_2_1.png,Silver,Body color,Dots,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Green,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_1,2_1,3445,KM3HcP7F7NjTQemkt,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_2_2.png,Silver,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Blue,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_2,2_2,3445,P235CcHsrCbn6Mt5c,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_2_3.png,Silver,Body color,Red & white & blue,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Gray,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_2_3,2_3,3445,SgSNqP9884H4MqyXT,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_3_0.png,Green,Body color,Stripes,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Green,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_0,3_0,3445,gQGXZNreHmyAqh5hH,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_3_1.png,Green,NA,Dots,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Green,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_1,3_1,3445,CznKexXwZWYXezpMx,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_3_2.png,Green,NA,Navy,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Blue,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_2,3_2,3445,pudATZe499JWWSqEX,housewares
standard umbrella stand,https://acnhcdn.com/latest/FtrIcon/FtrUmbrellastand_Remake_3_3.png,Green,NA,Red & white & blue,Favorite umbrella,Yes,No,Yes,4,NFS,2250,Green,Colorful,1x1,Crafting,,1.0.0,school,office,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_3_3,3_3,3445,bPc2wKoyfWf5RAuKT,housewares
standing toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCUrinal.png,NA,NA,NA,NA,No,No,No,NA,1900,475,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,Yes,Toilet,Does not play music,No lighting,For sale,FtrWCUrinal,NA,1217,ub9ET6HqmoHDwc4Pu,housewares
Statue of Liberty,https://acnhcdn.com/latest/FtrIcon/FtrLiberty.png,NA,NA,NA,NA,No,No,No,NA,NFS,2300,Green,Gray,1x1,Gulliver,,1.0.0,folk art,expensive,None,None,Yes,Folk Craft Decor,Does not play music,Emission,Not for sale,FtrLiberty,NA,693,crNmwc4JvPDDaq7r2,housewares
stone arch,https://acnhcdn.com/latest/FtrIcon/FtrRockArch_Remake_0_0.png,Natural,Color,NA,NA,Yes,Yes,No,7,NFS,13500,Gray,Gray,3x1,Crafting,,1.0.0,garden,None,None,None,No,Arch,Does not play music,No lighting,Not for sale,FtrRockArch_Remake_0_0,0_0,11941,oo93sL63SPH5ikhAZ,housewares
stone arch,https://acnhcdn.com/latest/FtrIcon/FtrRockArch_Remake_1_0.png,Mossy,Color,NA,NA,Yes,Yes,No,7,NFS,13500,Gray,Green,3x1,Crafting,,1.0.0,garden,None,None,None,No,Arch,Does not play music,No lighting,Not for sale,FtrRockArch_Remake_1_0,1_0,11941,8JFGZRrTeQhZYAPXv,housewares
stone lion-dog,https://acnhcdn.com/latest/FtrIcon/FtrSekishishi_Remake_0_0.png,Natural,Color,NA,NA,Yes,Yes,No,3,NFS,3600,Gray,Gray,1x1,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_0_0,0_0,7795,isaG93YTybC76BtXj,housewares
stone lion-dog,https://acnhcdn.com/latest/FtrIcon/FtrSekishishi_Remake_1_0.png,White,Color,NA,NA,Yes,Yes,No,3,NFS,3600,White,White,1x1,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_1_0,1_0,7795,ptFT6FZJYJFRtSkDr,housewares
stone lion-dog,https://acnhcdn.com/latest/FtrIcon/FtrSekishishi_Remake_2_0.png,Mossy,Color,NA,NA,Yes,Yes,No,3,NFS,3600,Green,Gray,1x1,Crafting,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Does not play music,No lighting,Not for sale,FtrSekishishi_Remake_2_0,2_0,7795,9GSvFSgPYcyfEsbF5,housewares
stone stool,https://acnhcdn.com/latest/FtrIcon/FtrStoneChair.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,450,Gray,Gray,1x1,Crafting,,1.0.0,garden,None,None,stone,No,Chair,Does not play music,No lighting,Not for sale,FtrStoneChair,NA,3398,FqNijhgQn4EJ6jL7y,housewares
stone table,https://acnhcdn.com/latest/FtrIcon/FtrStoneTable.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Gray,Gray,1x1,Crafting,,1.0.0,garden,None,None,stone,Yes,Table,Does not play music,No lighting,Not for sale,FtrStoneTable,NA,3397,a4pKEsQSesLcdmuBP,housewares
stone tablet,https://acnhcdn.com/latest/FtrIcon/FtrRockMonument_Remake_0_0.png,Black,Color,NA,NA,Yes,Yes,No,3,NFS,1800,Black,Black,2x2,Crafting,,1.0.0,garden,horror,None,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrRockMonument_Remake_0_0,0_0,11943,RhvzBwdLMP6CC8CFm,housewares
stone tablet,https://acnhcdn.com/latest/FtrIcon/FtrRockMonument_Remake_1_0.png,Mossy,Color,NA,NA,Yes,Yes,No,3,NFS,1800,Gray,Green,2x2,Crafting,,1.0.0,garden,horror,None,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrRockMonument_Remake_1_0,1_0,11943,Z9xtz8hxrYRd68rmL,housewares
Stonehenge,https://acnhcdn.com/latest/FtrIcon/FtrStonehenge.png,NA,NA,NA,NA,No,No,No,NA,NFS,2300,Gray,Gray,3x3,Gulliver,,1.0.0,folk art,garden,None,None,No,Folk Craft Decor,Does not play music,No lighting,Not for sale,FtrStonehenge,NA,7043,FoenEijjZjiHZxsag,housewares
street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,5000,1250,Orange,Brown,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_0_0,0_0,4070,sBPMKxQc5YFp5gnbE,housewares
street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,5000,1250,Blue,Brown,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_1_0,1_0,4070,FWKubp8mmPezNM9Q9,housewares
street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,5000,1250,Yellow,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_2_0,2_0,4070,inWX95a2qRRxCdwWE,housewares
street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_3_0.png,Dark brown,NA,NA,NA,No,No,No,NA,5000,1250,Brown,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_3_0,3_0,4070,edAwGyZ9Kzx4ZGxuH,housewares
street piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoStreet_Remake_0_0.png,Graffiti,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,Colorful,Red,2x1,Crafting,,1.0.0,concert,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale,FtrPianoStreet_Remake_0_0,0_0,11942,M7Xx4txhBisR6Tab3,housewares
street piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoStreet_Remake_1_0.png,Cute,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,Colorful,White,2x1,Crafting,,1.0.0,concert,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale,FtrPianoStreet_Remake_1_0,1_0,11942,u9Jf8C8vi6dzoo7qq,housewares
streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,NFS,5000,Green,Green,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_0_0,0_0,3816,bpmjEMvqg4AriFww3,housewares
streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,NFS,5000,Brown,Brown,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_1_0,1_0,3816,sqXqBzvYMNBMkBqnG,housewares
streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,NFS,5000,White,White,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_2_0,2_0,3816,rMoBvjBx8Zao7HGnc,housewares
streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,NFS,5000,Black,Black,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrStreetlamp_Remake_3_0,3_0,3816,r3aJGmk7dnCp9SnkN,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2100,525,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_0_0,0_0,7189,4APSk47ByrpviFT5M,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2100,525,Black,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_1_0,1_0,7189,zsdt3HxxSsm9w8NTq,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,2100,525,Black,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_2_0,2_0,7189,BdntShcBYvyKjkGhk,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2100,525,Black,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_3_0,3_0,7189,u9HXy5jJAnwsFzC9B,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2100,525,Black,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_4_0,4_0,7189,QmfKTz8ad3v4B62YY,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2100,525,Black,Purple,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_5_0,5_0,7189,icYhuDJSMenSoSSaH,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2100,525,Black,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_6_0,6_0,7189,2MfG3hbJAzna4ygyg,housewares
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2100,525,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,concert,None,None,Yes,Lamp,Does not play music,Spotlight,For sale,FtrLampSpot_Remake_7_0,7_0,7189,a6F7aawDPGykTt4iy,housewares
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4100,1025,White,White,1x1,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,For sale,FtrSurfboard_Remake_0_0,0_0,7868,wvi4xxqHm2fpQE24t,housewares
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4100,1025,Red,Black,1x1,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,For sale,FtrSurfboard_Remake_1_0,1_0,7868,HuiBbtdn2RsHYGCKW,housewares
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_2_0.png,Hibiscus flowers,NA,NA,NA,No,No,No,NA,4100,1025,Beige,Colorful,1x1,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Does not play music,No lighting,For sale,FtrSurfboard_Remake_2_0,2_0,7868,yEEimmHNK5REojQHx,housewares
